municipio_id	municipio	estado	tempo_habitual_desloc	qtd_pessoas	tempo_medio_minutos					
2928059	Santa Luzia	BA	60	361	None					
2928059	Santa Luzia	BA	120	167	None					
2928059	Santa Luzia	BA	120+	9	None					
2928059	Santa Luzia	BA	Total	3109	22					
2928109	Santa Maria da Vitória	BA	5	2428	None					
2928109	Santa Maria da Vitória	BA	30	6471	None					
2928109	Santa Maria da Vitória	BA	60	1251	None					
2928109	Santa Maria da Vitória	BA	120	316	None					
2928109	Santa Maria da Vitória	BA	120+	119	None					
2928109	Santa Maria da Vitória	BA	Total	10586	21					
2928406	Santa Rita de Cássia	BA	5	1655	None					
2928406	Santa Rita de Cássia	BA	30	3523	None					
2928406	Santa Rita de Cássia	BA	60	642	None					
2928406	Santa Rita de Cássia	BA	120	170	None					
2928406	Santa Rita de Cássia	BA	120+	68	None					
2928406	Santa Rita de Cássia	BA	Total	6059	20					
2928505	Santa Teresinha	BA	5	392	None					
2928505	Santa Teresinha	BA	30	906	None					
2928505	Santa Teresinha	BA	60	284	None					
2928505	Santa Teresinha	BA	120	86	None					
2928505	Santa Teresinha	BA	120+	15	None					
2928505	Santa Teresinha	BA	Total	1683	24					
2928000	Santaluz	BA	5	1816	None					
2928000	Santaluz	BA	30	6422	None					
2928000	Santaluz	BA	60	1369	None					
2928000	Santaluz	BA	120	556	None					
2928000	Santaluz	BA	120+	104	None					
2928000	Santaluz	BA	Total	10267	24					
2928208	Santana	BA	5	1539	None					
2928208	Santana	BA	30	3371	None					
2928208	Santana	BA	60	779	None					
2928208	Santana	BA	120	211	None					
2928208	Santana	BA	120+	70	None					
2928208	Santana	BA	Total	5969	21					
2928307	Santanópolis	BA	5	675	None					
2928307	Santanópolis	BA	30	1072	None					
2928307	Santanópolis	BA	60	341	None					
2928307	Santanópolis	BA	120	191	None					
2928307	Santanópolis	BA	120+	15	None					
2928307	Santanópolis	BA	Total	2295	24					
2928604	Santo Amaro	BA	5	2144	None					
2928604	Santo Amaro	BA	30	8357	None					
2928604	Santo Amaro	BA	60	3239	None					
2928604	Santo Amaro	BA	120	1025	None					
2928604	Santo Amaro	BA	120+	293	None					
2928604	Santo Amaro	BA	Total	12059	28					
2928703	Santo Antônio de Jesus	BA	5	3693	None					
2928703	Santo Antônio de Jesus	BA	30	22449	None					
2928703	Santo Antônio de Jesus	BA	60	3060	None					
2928703	Santo Antônio de Jesus	BA	120	442	None					
2928703	Santo Antônio de Jesus	BA	120+	230	None					
2928703	Santo Antônio de Jesus	BA	Total	29873	21					
2928802	Santo Estêvão	BA	5	2396	None					
2928802	Santo Estêvão	BA	30	8204	None					
2928802	Santo Estêvão	BA	60	1218	None					
2928802	Santo Estêvão	BA	120	403	None					
2928802	Santo Estêvão	BA	120+	159	None					
2928802	Santo Estêvão	BA	Total	12380	21					
2928901	São Desidério	BA	5	1234	None					
2928901	São Desidério	BA	30	3399	None					
2928901	São Desidério	BA	60	668	None					
2928901	São Desidério	BA	120	171	None					
2928901	São Desidério	BA	120+	29	None					
2928901	São Desidério	BA	Total	5502	21					
2928950	São Domingos	BA	5	999	None					
2928950	São Domingos	BA	30	1953	None					
2928950	São Domingos	BA	60	328	None					
2928950	São Domingos	BA	120	84	None					
2928950	São Domingos	BA	120+	20	None					
2928950	São Domingos	BA	Total	3383	18					
2929107	São Felipe	BA	5	1151	None					
2929107	São Felipe	BA	30	2928	None					
2929107	São Felipe	BA	60	544	None					
2929107	São Felipe	BA	120	59	None					
2929107	São Felipe	BA	120+	29	None					
2929107	São Felipe	BA	Total	4712	19					
2929008	São Félix	BA	5	469	None					
2929008	São Félix	BA	30	1696	None					
2929008	São Félix	BA	60	493	None					
2929008	São Félix	BA	120	105	None					
2929008	São Félix	BA	120+	32	None					
2929008	São Félix	BA	Total	2796	24					
2929057	São Félix do Coribe	BA	5	1025	None					
2929057	São Félix do Coribe	BA	30	2234	None					
2929057	São Félix do Coribe	BA	60	412	None					
2929057	São Félix do Coribe	BA	120	103	None					
2929057	São Félix do Coribe	BA	120+	42	None					
2929057	São Félix do Coribe	BA	Total	3815	20					
2929206	São Francisco do Conde	BA	5	1579	None					
2929206	São Francisco do Conde	BA	30	5424	None					
2929206	São Francisco do Conde	BA	60	1487	None					
2929206	São Francisco do Conde	BA	120	565	None					
2929206	São Francisco do Conde	BA	120+	90	None					
2929206	São Francisco do Conde	BA	Total	9145	25					
2929255	São Gabriel	BA	5	947	None					
2929255	São Gabriel	BA	30	2947	None					
2929255	São Gabriel	BA	60	1276	None					
2929255	São Gabriel	BA	120	278	None					
2929255	São Gabriel	BA	120+	56	None					
2929255	São Gabriel	BA	Total	5504	26					
2929305	São Gonçalo dos Campos	BA	5	1098	None					
2929305	São Gonçalo dos Campos	BA	30	5889	None					
2929305	São Gonçalo dos Campos	BA	60	1776	None					
2929305	São Gonçalo dos Campos	BA	120	235	None					
2929305	São Gonçalo dos Campos	BA	120+	103	None					
2929305	São Gonçalo dos Campos	BA	Total	9101	24					
2929354	São José da Vitória	BA	5	310	None					
2929354	São José da Vitória	BA	30	681	None					
2929354	São José da Vitória	BA	60	158	None					
2929354	São José da Vitória	BA	120	64	None					
2929354	São José da Vitória	BA	120+	25	None					
2929354	São José da Vitória	BA	Total	1239	23					
2929370	São José do Jacuípe	BA	5	531	None					
2929370	São José do Jacuípe	BA	30	1832	None					
2929370	São José do Jacuípe	BA	60	456	None					
2929370	São José do Jacuípe	BA	120	155	None					
2929370	São José do Jacuípe	BA	120+	51	None					
2929370	São José do Jacuípe	BA	Total	3025	25					
2929404	São Miguel das Matas	BA	5	445	None					
2929404	São Miguel das Matas	BA	30	1877	None					
2929404	São Miguel das Matas	BA	60	304	None					
2929404	São Miguel das Matas	BA	120	83	None					
2929404	São Miguel das Matas	BA	120+	29	None					
2929404	São Miguel das Matas	BA	Total	2737	22					
2929503	São Sebastião do Passé	BA	5	1118	None					
2929503	São Sebastião do Passé	BA	30	5163	None					
2929503	São Sebastião do Passé	BA	60	2600	None					
2929503	São Sebastião do Passé	BA	120	1045	None					
2929503	São Sebastião do Passé	BA	120+	125	None					
2929503	São Sebastião do Passé	BA	Total	10050	32					
2929602	Sapeaçu	BA	5	793	None					
2929602	Sapeaçu	BA	30	1874	None					
2929602	Sapeaçu	BA	60	413	None					
2929602	Sapeaçu	BA	120	87	None					
2929602	Sapeaçu	BA	120+	53	None					
2929602	Sapeaçu	BA	Total	3221	21					
2929701	Sátiro Dias	BA	5	779	None					
2929701	Sátiro Dias	BA	30	2132	None					
2929701	Sátiro Dias	BA	60	601	None					
2929701	Sátiro Dias	BA	120	147	None					
2929701	Sátiro Dias	BA	120+	31	None					
2929701	Sátiro Dias	BA	Total	3691	2					
2929750	Saubara	BA	5	534	None					
2929750	Saubara	BA	30	2356	None					
2929750	Saubara	BA	60	602	None					
2929750	Saubara	BA	120	190	None					
2929750	Saubara	BA	120+	45	None					
2929750	Saubara	BA	Total	3728	25					
2929800	Saúde	BA	5	805	None					
2929800	Saúde	BA	30	1643	None					
2929800	Saúde	BA	60	501	None					
2929800	Saúde	BA	120	87	None					
2929800	Saúde	BA	120+	6	None					
2929800	Saúde	BA	Total	3044	21					
2929909	Seabra	BA	5	2515	None					
2929909	Seabra	BA	30	8740	None					
2929909	Seabra	BA	60	1751	None					
2929909	Seabra	BA	120	507	None					
2929909	Seabra	BA	120+	68	None					
2929909	Seabra	BA	Total	13581	22					
2930006	Sebastião Laranjeiras	BA	5	702	None					
2930006	Sebastião Laranjeiras	BA	30	1620	None					
2930006	Sebastião Laranjeiras	BA	60	342	None					
2930006	Sebastião Laranjeiras	BA	120	101	None					
2930006	Sebastião Laranjeiras	BA	120+	40	None					
2930006	Sebastião Laranjeiras	BA	Total	2805	21					
2930105	Senhor do Bonfim	BA	5	2899	None					
2930105	Senhor do Bonfim	BA	30	13614	None					
2930105	Senhor do Bonfim	BA	60	3004	None					
2930105	Senhor do Bonfim	BA	120	764	None					
2930105	Senhor do Bonfim	BA	120+	180	None					
2930105	Senhor do Bonfim	BA	Total	20461	23					
2930204	Sento Sé	BA	5	2011	None					
2930204	Sento Sé	BA	30	4147	None					
2930204	Sento Sé	BA	60	1888	None					
2930204	Sento Sé	BA	120	437	None					
2930204	Sento Sé	BA	120+	121	None					
2930204	Sento Sé	BA	Total	8604	25					
2930154	Serra do Ramalho	BA	5	1288	None					
2930154	Serra do Ramalho	BA	30	3509	None					
2930154	Serra do Ramalho	BA	60	1152	None					
2930154	Serra do Ramalho	BA	120	439	None					
2930154	Serra do Ramalho	BA	120+	29	None					
2930154	Serra do Ramalho	BA	Total	6417	25					
2930303	Serra Dourada	BA	5	912	None					
2930303	Serra Dourada	BA	30	2236	None					
2930303	Serra Dourada	BA	60	532	None					
2930303	Serra Dourada	BA	120	102	None					
2930303	Serra Dourada	BA	120+	34	None					
2930303	Serra Dourada	BA	Total	3815	21					
2930402	Serra Preta	BA	5	680	None					
2930402	Serra Preta	BA	30	2375	None					
2930402	Serra Preta	BA	60	487	None					
2930402	Serra Preta	BA	120	100	None					
2930402	Serra Preta	BA	120+	20	None					
2930402	Serra Preta	BA	Total	3663	21					
2930501	Serrinha	BA	5	3861	None					
2930501	Serrinha	BA	30	13544	None					
2930501	Serrinha	BA	60	2707	None					
2930501	Serrinha	BA	120	469	None					
2930501	Serrinha	BA	120+	103	None					
2930501	Serrinha	BA	Total	20683	21					
2930600	Serrolândia	BA	5	1111	None					
2930600	Serrolândia	BA	30	2864	None					
2930600	Serrolândia	BA	60	366	None					
2930600	Serrolândia	BA	120	135	None					
2930600	Serrolândia	BA	120+	22	None					
2930600	Serrolândia	BA	Total	4498	19					
2930709	Simões Filho	BA	5	2800	None					
2930709	Simões Filho	BA	30	16466	None					
2930709	Simões Filho	BA	60	10168	None					
2930709	Simões Filho	BA	120	5122	None					
2930709	Simões Filho	BA	120+	314	None					
2930709	Simões Filho	BA	Total	34870	36					
2930758	Sítio do Mato	BA	5	440	None					
2930758	Sítio do Mato	BA	30	894	None					
2930758	Sítio do Mato	BA	60	347	None					
2930758	Sítio do Mato	BA	120	98	None					
2930758	Sítio do Mato	BA	120+	138	None					
2930758	Sítio do Mato	BA	Total	1917	30					
2930766	Sítio do Quinto	BA	5	777	None					
2930766	Sítio do Quinto	BA	30	2053	None					
2930766	Sítio do Quinto	BA	60	893	None					
2930766	Sítio do Quinto	BA	120	286	None					
2930766	Sítio do Quinto	BA	120+	27	None					
2930766	Sítio do Quinto	BA	Total	4037	27					
2930774	Sobradinho	BA	5	895	None					
2930774	Sobradinho	BA	30	2982	None					
2930774	Sobradinho	BA	60	859	None					
2930774	Sobradinho	BA	120	207	None					
2930774	Sobradinho	BA	120+	64	None					
2930774	Sobradinho	BA	Total	5008	24					
2930808	Souto Soares	BA	5	1264	None					
2930808	Souto Soares	BA	30	3536	None					
2930808	Souto Soares	BA	60	444	None					
2930808	Souto Soares	BA	120	112	None					
2930808	Souto Soares	BA	120+	40	None					
2930808	Souto Soares	BA	Total	5396	19					
2930907	Tabocas do Brejo Velho	BA	5	461	None					
2930907	Tabocas do Brejo Velho	BA	30	1498	None					
2930907	Tabocas do Brejo Velho	BA	60	158	None					
2930907	Tabocas do Brejo Velho	BA	120	56	None					
2930907	Tabocas do Brejo Velho	BA	120+	30	None					
2930907	Tabocas do Brejo Velho	BA	Total	2203	20					
2931004	Tanhaçu	BA	5	1316	None					
2931004	Tanhaçu	BA	30	2882	None					
2931004	Tanhaçu	BA	60	685	None					
2931004	Tanhaçu	BA	120	110	None					
2931004	Tanhaçu	BA	120+	18	None					
2931004	Tanhaçu	BA	Total	5012	20					
2931053	Tanque Novo	BA	5	1064	None					
2931053	Tanque Novo	BA	30	3884	None					
2931053	Tanque Novo	BA	60	832	None					
2931053	Tanque Novo	BA	120	161	None					
2931053	Tanque Novo	BA	120+	21	None					
2931053	Tanque Novo	BA	Total	5963	21					
2931103	Tanquinho	BA	5	343	None					
2931103	Tanquinho	BA	30	1233	None					
2931103	Tanquinho	BA	60	282	None					
2931103	Tanquinho	BA	120	82	None					
2931103	Tanquinho	BA	120+	8	None					
2931103	Tanquinho	BA	Total	1948	23					
2931202	Taperoá	BA	5	859	None					
2931202	Taperoá	BA	30	2306	None					
2931202	Taperoá	BA	60	715	None					
2931202	Taperoá	BA	120	193	None					
2931202	Taperoá	BA	120+	60	None					
2931202	Taperoá	BA	Total	4133	24					
2931301	Tapiramutá	BA	5	483	None					
2931301	Tapiramutá	BA	30	2386	None					
2931301	Tapiramutá	BA	60	840	None					
2931301	Tapiramutá	BA	120	272	None					
2931301	Tapiramutá	BA	120+	28	None					
2931301	Tapiramutá	BA	Total	4010	27					
2931350	Teixeira de Freitas	BA	5	7032	None					
2931350	Teixeira de Freitas	BA	30	31294	None					
2931350	Teixeira de Freitas	BA	60	6209	None					
2931350	Teixeira de Freitas	BA	120	2283	None					
2931350	Teixeira de Freitas	BA	120+	581	None					
2931350	Teixeira de Freitas	BA	Total	47399	24					
2931400	Teodoro Sampaio	BA	5	272	None					
2931400	Teodoro Sampaio	BA	30	663	None					
2931400	Teodoro Sampaio	BA	60	289	None					
2931400	Teodoro Sampaio	BA	120	127	None					
2931400	Teodoro Sampaio	BA	120+	27	None					
2931400	Teodoro Sampaio	BA	Total	1378	29					
2931209	Teofilândia	BA	5	1156	None					
2931209	Teofilândia	BA	30	3036	None					
2931209	Teofilândia	BA	60	1024	None					
2931209	Teofilândia	BA	120	216	None					
2931209	Teofilândia	BA	120+	39	None					
2931209	Teofilândia	BA	Total	5471	23					
2931608	Teolândia	BA	5	644	None					
2931608	Teolândia	BA	30	2269	None					
2931608	Teolândia	BA	60	514	None					
2931608	Teolândia	BA	120	118	None					
2931608	Teolândia	BA	120+	25	None					
2931608	Teolândia	BA	Total	3570	22					
2931707	Terra Nova	BA	5	204	None					
2931707	Terra Nova	BA	30	1210	None					
2931707	Terra Nova	BA	60	515	None					
2931707	Terra Nova	BA	120	230	None					
2931707	Terra Nova	BA	120+	19	None					
2931707	Terra Nova	BA	Total	2179	31					
2931806	Tremedal	BA	5	987	None					
2931806	Tremedal	BA	30	1740	None					
2931806	Tremedal	BA	60	489	None					
2931806	Tremedal	BA	120	172	None					
2931806	Tremedal	BA	120+	21	None					
2931806	Tremedal	BA	Total	3410	22					
2931905	Tucano	BA	5	3415	None					
2931905	Tucano	BA	30	8099	None					
2931905	Tucano	BA	60	2080	None					
2931905	Tucano	BA	120	798	None					
2931905	Tucano	BA	120+	266	None					
2931905	Tucano	BA	Total	14659	24					
2932002	Uauá	BA	5	1583	None					
2932002	Uauá	BA	30	3524	None					
2932002	Uauá	BA	60	568	None					
2932002	Uauá	BA	120	167	None					
2932002	Uauá	BA	120+	39	None					
2932002	Uauá	BA	Total	5881	19					
2932101	Ubaíra	BA	5	880	None					
2932101	Ubaíra	BA	30	2683	None					
2932101	Ubaíra	BA	60	800	None					
2932101	Ubaíra	BA	120	272	None					
2932101	Ubaíra	BA	120+	92	None					
2932101	Ubaíra	BA	Total	4728	26					
2932200	Ubaitaba	BA	5	1380	None					
2932200	Ubaitaba	BA	30	3600	None					
2932200	Ubaitaba	BA	60	459	None					
2932200	Ubaitaba	BA	120	155	None					
2932200	Ubaitaba	BA	120+	122	None					
2932200	Ubaitaba	BA	Total	5716	21					
2932309	Ubatã	BA	5	860	None					
2932309	Ubatã	BA	30	3307	None					
2932309	Ubatã	BA	60	744	None					
2932309	Ubatã	BA	120	215	None					
2932309	Ubatã	BA	120+	77	None					
2932309	Ubatã	BA	Total	5203	24					
2932408	Uibaí	BA	5	775	None					
2932408	Uibaí	BA	30	2201	None					
2932408	Uibaí	BA	60	579	None					
2932408	Uibaí	BA	120	105	None					
2932408	Uibaí	BA	120+	18	None					
2932408	Uibaí	BA	Total	3679	22					
2932457	Umburanas	BA	5	567	None					
2932457	Umburanas	BA	30	2263	None					
2932457	Umburanas	BA	60	518	None					
2932457	Umburanas	BA	120	136	None					
2932457	Umburanas	BA	120+	95	None					
2932457	Umburanas	BA	Total	3580	25					
2932507	Una	BA	5	1208	None					
2932507	Una	BA	30	3026	None					
2932507	Una	BA	60	676	None					
2932507	Una	BA	120	259	None					
2932507	Una	BA	120+	56	None					
2932507	Una	BA	Total	5225	23					
2932606	Urandi	BA	5	766	None					
2932606	Urandi	BA	30	2451	None					
2932606	Urandi	BA	60	828	None					
2932606	Urandi	BA	120	121	None					
2932606	Urandi	BA	120+	23	None					
2932606	Urandi	BA	Total	4190	23					
2932705	Uruçuca	BA	5	761	None					
2932705	Uruçuca	BA	30	2952	None					
2932705	Uruçuca	BA	60	677	None					
2932705	Uruçuca	BA	120	162	None					
2932705	Uruçuca	BA	120+	17	None					
2932705	Uruçuca	BA	Total	4570	22					
2932804	Utinga	BA	5	1346	None					
2932804	Utinga	BA	30	3474	None					
2932804	Utinga	BA	60	972	None					
2932804	Utinga	BA	120	310	None					
2932804	Utinga	BA	120+	135	None					
2932804	Utinga	BA	Total	6237	25					
2932903	Valença	BA	5	4669	None					
2932903	Valença	BA	30	17501	None					
2932903	Valença	BA	60	3292	None					
2932903	Valença	BA	120	821	None					
2932903	Valença	BA	120+	341	None					
2932903	Valença	BA	Total	26625	22					
2933000	Valente	BA	5	2090	None					
2933000	Valente	BA	30	5825	None					
2933000	Valente	BA	60	714	None					
2933000	Valente	BA	120	110	None					
2933000	Valente	BA	120+	33	None					
2933000	Valente	BA	Total	8772	18					
2933059	Várzea da Roça	BA	5	647	None					
2933059	Várzea da Roça	BA	30	2256	None					
2933059	Várzea da Roça	BA	60	770	None					
2933059	Várzea da Roça	BA	120	169	None					
2933059	Várzea da Roça	BA	120+	0	None					
2933059	Várzea da Roça	BA	Total	3841	24					
2933109	Várzea do Poço	BA	5	786	None					
2933109	Várzea do Poço	BA	30	1574	None					
2933109	Várzea do Poço	BA	60	339	None					
2933109	Várzea do Poço	BA	120	78	None					
2933109	Várzea do Poço	BA	120+	22	None					
2933109	Várzea do Poço	BA	Total	2800	20					
2933158	Várzea Nova	BA	5	642	None					
2933158	Várzea Nova	BA	30	2208	None					
2933158	Várzea Nova	BA	60	753	None					
2933158	Várzea Nova	BA	120	207	None					
2933158	Várzea Nova	BA	120+	60	None					
2933158	Várzea Nova	BA	Total	3870	26					
2933174	Varzedo	BA	5	558	None					
2933174	Varzedo	BA	30	1712	None					
2933174	Varzedo	BA	60	351	None					
2933174	Varzedo	BA	120	69	None					
2933174	Varzedo	BA	120+	16	None					
2933174	Varzedo	BA	Total	2707	21					
2933208	Vera Cruz	BA	5	2046	None					
2933208	Vera Cruz	BA	30	5781	None					
2933208	Vera Cruz	BA	60	1817	None					
2933208	Vera Cruz	BA	120	881	None					
2933208	Vera Cruz	BA	120+	430	None					
2933208	Vera Cruz	BA	Total	10955	29					
2933257	Vereda	BA	5	773	None					
2933257	Vereda	BA	30	824	None					
2933257	Vereda	BA	60	234	None					
2933257	Vereda	BA	120	68	None					
2933257	Vereda	BA	120+	36	None					
2933257	Vereda	BA	Total	1935	20					
2933307	Vitória da Conquista	BA	5	10103	None					
2933307	Vitória da Conquista	BA	30	61750	None					
2933307	Vitória da Conquista	BA	60	19516	None					
2933307	Vitória da Conquista	BA	120	3380	None					
2933307	Vitória da Conquista	BA	120+	638	None					
2933307	Vitória da Conquista	BA	Total	95387	25					
2933406	Wagner	BA	5	378	None					
2933406	Wagner	BA	30	1397	None					
2933406	Wagner	BA	60	406	None					
2933406	Wagner	BA	120	171	None					
2933406	Wagner	BA	120+	31	None					
2933406	Wagner	BA	Total	2383	27					
2933455	Wanderley	BA	5	662	None					
2933455	Wanderley	BA	30	1208	None					
2933455	Wanderley	BA	60	282	None					
2933455	Wanderley	BA	120	85	None					
2933455	Wanderley	BA	120+	10	None					
2933455	Wanderley	BA	Total	2547	20					
2933505	Wenceslau Guimarães	BA	5	1945	None					
2933505	Wenceslau Guimarães	BA	30	3261	None					
2933505	Wenceslau Guimarães	BA	60	1223	None					
2933505	Wenceslau Guimarães	BA	120	461	None					
2933505	Wenceslau Guimarães	BA	120+	17	None					
2933505	Wenceslau Guimarães	BA	Total	6907	23					
2933604	Xique-Xique	BA	5	1631	None					
2933604	Xique-Xique	BA	30	6210	None					
2933604	Xique-Xique	BA	60	1786	None					
2933604	Xique-Xique	BA	120	668	None					
2933604	Xique-Xique	BA	120+	280	None					
2933604	Xique-Xique	BA	Total	10575	27					
2300101	Abaiara	CE	5	624	None					
2300101	Abaiara	CE	30	1682	None					
2300101	Abaiara	CE	60	252	None					
